id,cliente_id,cierre_caja_id,numero_pedido,fecha_pedido,hora_entrega,estado,total,origen_pedido,notas,mes,mes_nombre,dia_semana,semana,semana_anio,es_fin_semana,trimestre,es_fecha_especial,es_cancelado,es_entregado,hora_entrega_num,monto_pagado,n_pagos,metodo_pago_prin,estado_pago_fin,riesgo_cobro,es_pago_digital,n_items,n_productos_dist,subtotal_det,canal_cliente,tipo_cliente,antiguedad_cliente,diferencia_pago,ticket_por_item,total_norm,monto_pagado_norm,diferencia_pago_norm,ticket_por_item_norm,n_items_norm,n_productos_dist_norm,hora_entrega_num_norm,antiguedad_cliente_norm,subtotal_det_norm,estado_cod,origen_cod,metodo_pago_cod,estado_pago_cod,tipo_cliente_cod,canal_cliente_cod
296,4,115,PED-20240512-296,2025-05-12,07:00:00,entregado,41500,manual,Con tarjeta feliz cumpleaños,5,May,0,20,20,0,2,0,0,1,7,41500.0,1,transferencia,confirmado,0.0,1.0,2,2,41500,whatsapp,individual,337,0.0,20750.0,0.24918,0.266026,0.0,0.35567,0.1,0.333333,0.0,0.035714,0.24918,2,0,4,0,1,2
297,14,115,PED-20240512-297,2025-05-12,09:30:00,entregado,48000,whatsapp,Decorar la caja,5,May,0,20,20,0,2,0,0,1,9,48000.0,1,nequi,confirmado,0.0,1.0,6,3,48000,whatsapp,individual,359,0.0,8000.0,0.291803,0.307692,0.0,0.092784,0.5,0.666667,0.5,0.821429,0.291803,2,2,3,0,1,2
298,22,115,PED-20240512-298,2025-05-12,07:30:00,entregado,84000,whatsapp,,5,May,0,20,20,0,2,0,0,1,7,84000.0,1,nequi,confirmado,0.0,1.0,3,1,84000,otro,empresa,360,0.0,28000.0,0.527869,0.538462,0.0,0.505155,0.2,0.0,0.0,0.857143,0.527869,2,2,3,0,0,0
299,10,115,PED-20240512-299,2025-05-12,11:00:00,entregado,19500,whatsapp,Decorar la caja,5,May,0,20,20,0,2,0,0,1,11,19500.0,1,transferencia,confirmado,0.0,1.0,3,2,19500,whatsapp,individual,345,0.0,6500.0,0.104918,0.125,0.0,0.061856,0.2,0.333333,1.0,0.321429,0.104918,2,2,4,0,1,2
300,20,115,PED-20240512-300,2025-05-12,08:30:00,entregado,52000,whatsapp,Pago contra entrega,5,May,0,20,20,0,2,0,0,1,8,52000.0,1,transferencia,confirmado,0.0,1.0,1,1,52000,whatsapp,individual,340,0.0,52000.0,0.318033,0.333333,0.0,1.0,0.0,0.0,0.25,0.142857,0.318033,2,2,4,0,1,2
301,10,115,PED-20240512-301,2025-05-12,10:30:00,entregado,99000,whatsapp,,5,May,0,20,20,0,2,0,0,1,10,99000.0,1,nequi,confirmado,0.0,1.0,3,1,99000,whatsapp,individual,345,0.0,33000.0,0.62623,0.634615,0.0,0.608247,0.2,0.0,0.75,0.321429,0.62623,2,2,3,0,1,2
302,21,115,PED-20240512-302,2025-05-12,10:30:00,entregado,33000,whatsapp,,5,May,0,20,20,0,2,0,0,1,10,33000.0,1,transferencia,confirmado,0.0,1.0,1,1,33000,presencial,empresa,351,0.0,33000.0,0.193443,0.211538,0.0,0.608247,0.0,0.0,0.75,0.535714,0.193443,2,2,4,0,0,1
303,22,115,PED-20240512-303,2025-05-12,08:00:00,entregado,84000,whatsapp,Decorar la caja,5,May,0,20,20,0,2,0,0,1,8,84000.0,1,transferencia,confirmado,0.0,1.0,3,1,84000,otro,empresa,360,0.0,28000.0,0.527869,0.538462,0.0,0.505155,0.2,0.0,0.25,0.857143,0.527869,2,2,4,0,0,0
304,16,115,PED-20240512-304,2025-05-12,10:00:00,entregado,58500,whatsapp,Pago contra entrega,5,May,0,20,20,0,2,0,0,1,10,58500.0,1,nequi,confirmado,0.0,1.0,2,2,58500,otro,individual,355,0.0,29250.0,0.360656,0.375,0.0,0.530928,0.1,0.333333,0.75,0.678571,0.360656,2,2,3,0,1,0
305,3,115,PED-20240512-305,2025-05-12,11:00:00,entregado,33000,whatsapp,Con tarjeta feliz cumpleaños,5,May,0,20,20,0,2,0,0,1,11,33000.0,1,nequi,confirmado,0.0,1.0,4,2,33000,otro,individual,358,0.0,8250.0,0.193443,0.211538,0.0,0.097938,0.3,0.333333,1.0,0.785714,0.193443,2,2,3,0,1,0
306,2,115,PED-20240512-306,2025-05-12,08:00:00,entregado,40000,whatsapp,,5,May,0,20,20,0,2,0,0,1,8,40000.0,1,transferencia,rechazado,1.0,1.0,1,1,40000,otro,individual,362,0.0,40000.0,0.239344,0.25641,0.0,0.752577,0.0,0.0,0.25,0.928571,0.239344,2,2,4,2,1,0
307,18,115,PED-20240512-307,2025-05-12,10:30:00,entregado,66000,whatsapp,Con tarjeta feliz cumpleaños,5,May,0,20,20,0,2,0,0,1,10,66000.0,1,transferencia,confirmado,0.0,1.0,2,1,66000,whatsapp,individual,336,0.0,33000.0,0.409836,0.423077,0.0,0.608247,0.1,0.0,0.75,0.0,0.409836,2,2,4,0,1,2
308,10,115,PED-20240512-308,2025-05-12,07:30:00,entregado,40000,whatsapp,Con tarjeta feliz cumpleaños,5,May,0,20,20,0,2,0,0,1,7,40000.0,1,nequi,confirmado,0.0,1.0,1,1,40000,whatsapp,individual,345,0.0,40000.0,0.239344,0.25641,0.0,0.752577,0.0,0.0,0.0,0.321429,0.239344,2,2,3,0,1,2
309,23,115,PED-20240512-309,2025-05-12,08:30:00,entregado,34000,whatsapp,Para regalo,5,May,0,20,20,0,2,0,0,1,8,34000.0,1,efectivo,pendiente,1.0,0.0,4,2,34000,whatsapp,empresa,355,0.0,8500.0,0.2,0.217949,0.0,0.103093,0.3,0.333333,0.25,0.678571,0.2,2,2,2,1,0,2
310,11,115,PED-20240512-310,2025-05-12,11:00:00,desconocido,26000,whatsapp,Decorar la caja,5,May,0,20,20,0,2,0,0,0,11,26000.0,1,nequi,confirmado,0.0,1.0,1,1,26000,whatsapp,individual,336,0.0,26000.0,0.147541,0.166667,0.0,0.463918,0.0,0.0,1.0,0.0,0.147541,1,2,3,0,1,2
311,8,115,PED-20240512-311,2025-05-12,10:00:00,entregado,156000,whatsapp,,5,May,0,20,20,0,2,0,0,1,10,156000.0,1,nequi,confirmado,0.0,1.0,3,1,156000,presencial,individual,345,0.0,52000.0,1.0,1.0,0.0,1.0,0.2,0.0,0.75,0.321429,1.0,2,2,3,0,1,1
312,20,115,PED-20240512-312,2025-05-12,09:00:00,desconocido,84000,whatsapp,Con tarjeta feliz cumpleaños,5,May,0,20,20,0,2,0,0,0,9,84000.0,1,transferencia,confirmado,0.0,1.0,3,1,84000,whatsapp,individual,340,0.0,28000.0,0.527869,0.538462,0.0,0.505155,0.2,0.0,0.5,0.142857,0.527869,1,2,4,0,1,2
313,25,116,PED-20240513-313,2025-05-13,10:30:00,entregado,39500,whatsapp,Pago contra entrega,5,May,1,20,20,0,2,0,0,1,10,39500.0,1,efectivo,confirmado,0.0,0.0,2,2,39500,whatsapp,empresa,343,0.0,19750.0,0.236066,0.253205,0.0,0.335052,0.1,0.333333,0.75,0.25,0.236066,2,2,2,0,0,2
314,3,116,PED-20240513-314,2025-05-13,09:30:00,entregado,52000,whatsapp,,5,May,1,20,20,0,2,0,0,1,9,52000.0,1,transferencia,confirmado,0.0,1.0,1,1,52000,otro,individual,358,0.0,52000.0,0.318033,0.333333,0.0,1.0,0.0,0.0,0.5,0.785714,0.318033,2,2,4,0,1,0
315,15,116,PED-20240513-315,2025-05-13,11:00:00,entregado,30500,whatsapp,Llamar antes,5,May,1,20,20,0,2,0,0,1,11,30500.0,1,daviplata,confirmado,0.0,1.0,2,2,30500,whatsapp,individual,337,0.0,15250.0,0.177049,0.195513,0.0,0.242268,0.1,0.333333,1.0,0.035714,0.177049,2,2,0,0,1,2
316,22,117,PED-20240514-316,2025-05-14,09:30:00,entregado,48000,whatsapp,Llamar antes,5,May,2,20,20,0,2,0,0,1,9,48000.0,1,nequi,confirmado,0.0,1.0,6,3,48000,otro,empresa,360,0.0,8000.0,0.291803,0.307692,0.0,0.092784,0.5,0.666667,0.5,0.857143,0.291803,2,2,3,0,0,0
317,9,117,PED-20240514-317,2025-05-14,09:00:00,entregado,120000,whatsapp,,5,May,2,20,20,0,2,0,0,1,9,120000.0,1,transferencia,pendiente,1.0,1.0,3,1,120000,whatsapp,individual,349,0.0,40000.0,0.763934,0.769231,0.0,0.752577,0.2,0.0,0.5,0.464286,0.763934,2,2,4,1,1,2
318,1,117,PED-20240514-318,2025-05-14,07:30:00,entregado,48500,whatsapp,Decorar la caja,5,May,2,20,20,0,2,0,0,1,7,48500.0,1,transferencia,confirmado,0.0,1.0,2,2,48500,whatsapp,individual,360,0.0,24250.0,0.295082,0.310897,0.0,0.427835,0.1,0.333333,0.0,0.857143,0.295082,2,2,4,0,1,2
319,20,117,PED-20240514-319,2025-05-14,11:30:00,entregado,84000,whatsapp,Entregar en portería,5,May,2,20,20,0,2,0,0,1,11,84000.0,1,efectivo,pendiente,1.0,0.0,3,1,84000,whatsapp,individual,340,0.0,28000.0,0.527869,0.538462,0.0,0.505155,0.2,0.0,1.0,0.142857,0.527869,2,2,2,1,1,2
320,20,118,PED-20240515-320,2025-05-15,09:00:00,entregado,78000,whatsapp,,5,May,3,20,20,0,2,0,0,1,9,78000.0,1,efectivo,confirmado,0.0,0.0,3,1,78000,whatsapp,individual,340,0.0,26000.0,0.488525,0.5,0.0,0.463918,0.2,0.0,0.5,0.142857,0.488525,2,2,2,0,1,2
321,21,118,PED-20240515-321,2025-05-15,09:30:00,entregado,56500,whatsapp,Llamar antes,5,May,3,20,20,0,2,0,0,1,9,56500.0,1,nequi,confirmado,0.0,1.0,2,2,56500,presencial,empresa,351,0.0,28250.0,0.347541,0.362179,0.0,0.510309,0.1,0.333333,0.5,0.535714,0.347541,2,2,3,0,0,1
322,19,118,PED-20240515-322,2025-05-15,11:30:00,entregado,35000,whatsapp,,5,May,3,20,20,0,2,0,0,1,11,35000.0,1,nequi,confirmado,0.0,1.0,1,1,35000,whatsapp,individual,337,0.0,35000.0,0.206557,0.224359,0.0,0.649485,0.0,0.0,1.0,0.035714,0.206557,2,2,3,0,1,2
323,8,118,PED-20240515-323,2025-05-15,10:00:00,entregado,16500,whatsapp,,5,May,3,20,20,0,2,0,0,1,10,16500.0,1,daviplata,confirmado,0.0,1.0,2,2,16500,presencial,individual,345,0.0,8250.0,0.085246,0.105769,0.0,0.097938,0.1,0.333333,0.75,0.321429,0.085246,2,2,0,0,1,1
324,1,119,PED-20240516-324,2025-05-16,08:00:00,entregado,52000,whatsapp,Entregar en portería,5,May,4,20,20,0,2,0,0,1,8,52000.0,1,daviplata,confirmado,0.0,1.0,1,1,52000,whatsapp,individual,360,0.0,52000.0,0.318033,0.333333,0.0,1.0,0.0,0.0,0.25,0.857143,0.318033,2,2,0,0,1,2
325,8,119,PED-20240516-325,2025-05-16,09:00:00,entregado,34500,whatsapp,Entregar en portería,5,May,4,20,20,0,2,0,0,1,9,34500.0,1,efectivo,confirmado,0.0,0.0,2,2,34500,presencial,individual,345,0.0,17250.0,0.203279,0.221154,0.0,0.283505,0.1,0.333333,0.5,0.321429,0.203279,2,2,2,0,1,1
326,25,119,PED-20240516-326,2025-05-16,10:00:00,entregado,70000,manual,Pago contra entrega,5,May,4,20,20,0,2,0,0,1,10,70000.0,1,transferencia,confirmado,0.0,1.0,2,1,70000,whatsapp,empresa,343,0.0,35000.0,0.436066,0.448718,0.0,0.649485,0.1,0.0,0.75,0.25,0.436066,2,0,4,0,0,2
327,9,120,PED-20240517-327,2025-05-17,09:00:00,entregado,52000,whatsapp,Con tarjeta feliz cumpleaños,5,May,5,20,20,1,2,0,0,1,9,52000.0,1,transferencia,pendiente,1.0,1.0,1,1,52000,whatsapp,individual,349,0.0,52000.0,0.318033,0.333333,0.0,1.0,0.0,0.0,0.5,0.464286,0.318033,2,2,4,1,1,2
328,4,120,PED-20240517-328,2025-05-17,11:30:00,entregado,70000,whatsapp,Llamar antes,5,May,5,20,20,1,2,0,0,1,11,70000.0,1,daviplata,confirmado,0.0,1.0,2,1,70000,whatsapp,individual,337,0.0,35000.0,0.436066,0.448718,0.0,0.649485,0.1,0.0,1.0,0.035714,0.436066,2,2,0,0,1,2
329,25,120,PED-20240517-329,2025-05-17,11:30:00,entregado,35000,whatsapp,Llamar antes,5,May,5,20,20,1,2,0,0,1,11,35000.0,1,transferencia,confirmado,0.0,1.0,3,2,35000,whatsapp,empresa,343,0.0,11666.67,0.206557,0.224359,0.0,0.168385,0.2,0.333333,1.0,0.25,0.206557,2,2,4,0,0,2
330,16,120,PED-20240517-330,2025-05-17,09:30:00,cancelado,56000,whatsapp,,5,May,5,20,20,1,2,0,1,0,9,0.0,0,desconocido,sin_pago,0.0,0.0,2,1,56000,otro,individual,355,56000.0,28000.0,0.344262,0.0,0.466667,0.505155,0.1,0.0,0.5,0.678571,0.344262,0,2,1,3,1,0
331,6,121,PED-20240518-331,2025-05-18,11:30:00,entregado,14500,whatsapp,Llamar antes,5,May,6,20,20,1,2,0,0,1,11,14500.0,1,nequi,confirmado,0.0,1.0,2,2,14500,presencial,individual,358,0.0,7250.0,0.072131,0.092949,0.0,0.07732,0.1,0.333333,1.0,0.785714,0.072131,2,2,3,0,1,1
332,7,121,PED-20240518-332,2025-05-18,09:00:00,entregado,8000,whatsapp,Para regalo,5,May,6,20,20,1,2,0,0,1,9,8000.0,1,transferencia,confirmado,0.0,1.0,1,1,8000,otro,individual,350,0.0,8000.0,0.029508,0.051282,0.0,0.092784,0.0,0.0,0.5,0.5,0.029508,2,2,4,0,1,0
333,8,121,PED-20240518-333,2025-05-18,07:30:00,entregado,55000,whatsapp,Pago contra entrega,5,May,6,20,20,1,2,0,0,1,7,55000.0,1,nequi,confirmado,0.0,1.0,7,4,55000,presencial,individual,345,0.0,7857.14,0.337705,0.352564,0.0,0.089838,0.6,1.0,0.0,0.321429,0.337705,2,2,3,0,1,1
334,16,121,PED-20240518-334,2025-05-18,07:30:00,entregado,104000,whatsapp,Entregar en portería,5,May,6,20,20,1,2,0,0,1,7,104000.0,1,nequi,confirmado,0.0,1.0,2,1,104000,otro,individual,355,0.0,52000.0,0.659016,0.666667,0.0,1.0,0.1,0.0,0.0,0.678571,0.659016,2,2,3,0,1,0
335,19,121,PED-20240518-335,2025-05-18,09:30:00,entregado,36000,whatsapp,Llamar antes,5,May,6,20,20,1,2,0,0,1,9,36000.0,1,transferencia,pendiente,1.0,1.0,2,2,36000,whatsapp,individual,337,0.0,18000.0,0.213115,0.230769,0.0,0.298969,0.1,0.333333,0.5,0.035714,0.213115,2,2,4,1,1,2
336,18,122,PED-20240520-336,2025-05-20,07:00:00,entregado,16000,whatsapp,Para regalo,5,May,1,21,21,0,2,0,0,1,7,16000.0,1,transferencia,confirmado,0.0,1.0,3,2,16000,whatsapp,individual,336,0.0,5333.33,0.081967,0.102564,0.0,0.037801,0.2,0.333333,0.0,0.0,0.081967,2,2,4,0,1,2
337,9,122,PED-20240520-337,2025-05-20,10:30:00,entregado,33000,whatsapp,,5,May,1,21,21,0,2,0,0,1,10,33000.0,1,transferencia,confirmado,0.0,1.0,1,1,33000,whatsapp,individual,349,0.0,33000.0,0.193443,0.211538,0.0,0.608247,0.0,0.0,0.75,0.464286,0.193443,2,2,4,0,1,2
338,11,122,PED-20240520-338,2025-05-20,10:00:00,entregado,78000,whatsapp,Para regalo,5,May,1,21,21,0,2,0,0,1,10,78000.0,1,efectivo,confirmado,0.0,0.0,3,1,78000,whatsapp,individual,336,0.0,26000.0,0.488525,0.5,0.0,0.463918,0.2,0.0,0.75,0.0,0.488525,2,2,2,0,1,2
339,9,122,PED-20240520-339,2025-05-20,11:30:00,entregado,28000,manual,Entregar en portería,5,May,1,21,21,0,2,0,0,1,11,28000.0,1,daviplata,confirmado,0.0,1.0,1,1,28000,whatsapp,individual,349,0.0,28000.0,0.160656,0.179487,0.0,0.505155,0.0,0.0,1.0,0.464286,0.160656,2,0,0,0,1,2
340,19,123,PED-20240521-340,2025-05-21,10:00:00,entregado,78000,whatsapp,Con tarjeta feliz cumpleaños,5,May,2,21,21,0,2,0,0,1,10,78000.0,1,daviplata,confirmado,0.0,1.0,3,1,78000,whatsapp,individual,337,0.0,26000.0,0.488525,0.5,0.0,0.463918,0.2,0.0,0.75,0.035714,0.488525,2,2,0,0,1,2
341,3,123,PED-20240521-341,2025-05-21,09:30:00,entregado,49500,whatsapp,,5,May,2,21,21,0,2,0,0,1,9,49500.0,1,transferencia,confirmado,0.0,1.0,7,4,49500,otro,individual,358,0.0,7071.43,0.301639,0.317308,0.0,0.073638,0.6,1.0,0.5,0.785714,0.301639,2,2,4,0,1,0
342,11,123,PED-20240521-342,2025-05-21,10:30:00,entregado,33000,otro,,5,May,2,21,21,0,2,0,0,1,10,33000.0,1,nequi,confirmado,0.0,1.0,1,1,33000,whatsapp,individual,336,0.0,33000.0,0.193443,0.211538,0.0,0.608247,0.0,0.0,0.75,0.0,0.193443,2,1,3,0,1,2
343,22,123,PED-20240521-343,2025-05-21,09:30:00,entregado,48000,whatsapp,,5,May,2,21,21,0,2,0,0,1,9,48000.0,1,daviplata,confirmado,0.0,1.0,2,2,48000,otro,empresa,360,0.0,24000.0,0.291803,0.307692,0.0,0.42268,0.1,0.333333,0.5,0.857143,0.291803,2,2,0,0,0,0
344,21,123,PED-20240521-344,2025-05-21,08:30:00,entregado,13500,otro,Pago contra entrega,5,May,2,21,21,0,2,0,0,1,8,13500.0,1,nequi,confirmado,0.0,1.0,3,1,13500,presencial,empresa,351,0.0,4500.0,0.065574,0.086538,0.0,0.020619,0.2,0.0,0.25,0.535714,0.065574,2,1,3,0,0,1
345,12,124,PED-20240522-345,2025-05-22,09:30:00,entregado,43000,whatsapp,Para regalo,5,May,3,21,21,0,2,0,0,1,9,43000.0,1,transferencia,confirmado,0.0,1.0,2,2,43000,whatsapp,individual,353,0.0,21500.0,0.259016,0.275641,0.0,0.371134,0.1,0.333333,0.5,0.607143,0.259016,2,2,4,0,1,2
346,23,124,PED-20240522-346,2025-05-22,09:30:00,entregado,120000,whatsapp,Entregar en portería,5,May,3,21,21,0,2,0,0,1,9,120000.0,1,daviplata,confirmado,0.0,1.0,3,1,120000,whatsapp,empresa,355,0.0,40000.0,0.763934,0.769231,0.0,0.752577,0.2,0.0,0.5,0.678571,0.763934,2,2,0,0,0,2
347,15,124,PED-20240522-347,2025-05-22,08:30:00,entregado,28000,whatsapp,Pago contra entrega,5,May,3,21,21,0,2,0,0,1,8,28000.0,1,transferencia,confirmado,0.0,1.0,1,1,28000,whatsapp,individual,337,0.0,28000.0,0.160656,0.179487,0.0,0.505155,0.0,0.0,0.25,0.035714,0.160656,2,2,4,0,1,2
348,24,125,PED-20240523-348,2025-05-23,08:00:00,entregado,52000,whatsapp,,5,May,4,21,21,0,2,0,0,1,8,52000.0,1,nequi,confirmado,0.0,1.0,1,1,52000,whatsapp,empresa,364,0.0,52000.0,0.318033,0.333333,0.0,1.0,0.0,0.0,0.25,1.0,0.318033,2,2,3,0,0,2
349,16,125,PED-20240523-349,2025-05-23,07:00:00,entregado,60000,whatsapp,Llamar antes,5,May,4,21,21,0,2,0,0,1,7,60000.0,1,nequi,pendiente,1.0,1.0,2,2,60000,otro,individual,355,0.0,30000.0,0.370492,0.384615,0.0,0.546392,0.1,0.333333,0.0,0.678571,0.370492,2,2,3,1,1,0
350,19,125,PED-20240523-350,2025-05-23,11:00:00,entregado,52000,whatsapp,Entregar en portería,5,May,4,21,21,0,2,0,0,1,11,52000.0,1,nequi,pendiente,1.0,1.0,2,1,52000,whatsapp,individual,337,0.0,26000.0,0.318033,0.333333,0.0,0.463918,0.1,0.0,1.0,0.035714,0.318033,2,2,3,1,1,2
351,18,125,PED-20240523-351,2025-05-23,10:00:00,entregado,52000,whatsapp,,5,May,4,21,21,0,2,0,0,1,10,52000.0,1,nequi,confirmado,0.0,1.0,2,1,52000,whatsapp,individual,336,0.0,26000.0,0.318033,0.333333,0.0,0.463918,0.1,0.0,0.75,0.0,0.318033,2,2,3,0,1,2
352,6,126,PED-20240524-352,2025-05-24,09:00:00,entregado,44500,whatsapp,,5,May,5,21,21,1,2,0,0,1,9,44500.0,1,efectivo,confirmado,0.0,0.0,2,2,44500,presencial,individual,358,0.0,22250.0,0.268852,0.285256,0.0,0.386598,0.1,0.333333,0.5,0.785714,0.268852,2,2,2,0,1,1
353,11,126,PED-20240524-353,2025-05-24,08:30:00,entregado,35000,whatsapp,Para regalo,5,May,5,21,21,1,2,0,0,1,8,35000.0,1,efectivo,pendiente,1.0,0.0,1,1,35000,whatsapp,individual,336,0.0,35000.0,0.206557,0.224359,0.0,0.649485,0.0,0.0,0.25,0.0,0.206557,2,2,2,1,1,2
354,3,126,PED-20240524-354,2025-05-24,11:30:00,entregado,56000,whatsapp,Decorar la caja,5,May,5,21,21,1,2,0,0,1,11,56000.0,1,daviplata,confirmado,0.0,1.0,3,2,56000,otro,individual,358,0.0,18666.67,0.344262,0.358974,0.0,0.312715,0.2,0.333333,1.0,0.785714,0.344262,2,2,0,0,1,0
355,19,126,PED-20240524-355,2025-05-24,11:00:00,entregado,44000,whatsapp,Decorar la caja,5,May,5,21,21,1,2,0,0,1,11,44000.0,1,daviplata,confirmado,0.0,1.0,3,2,44000,whatsapp,individual,337,0.0,14666.67,0.265574,0.282051,0.0,0.230241,0.2,0.333333,1.0,0.035714,0.265574,2,2,0,0,1,2
356,3,126,PED-20240524-356,2025-05-24,10:00:00,entregado,105000,whatsapp,Llamar antes,5,May,5,21,21,1,2,0,0,1,10,105000.0,1,efectivo,confirmado,0.0,0.0,3,1,105000,otro,individual,358,0.0,35000.0,0.665574,0.673077,0.0,0.649485,0.2,0.0,0.75,0.785714,0.665574,2,2,2,0,1,0
357,20,127,PED-20240525-357,2025-05-25,07:30:00,entregado,3500,whatsapp,Para regalo,5,May,6,21,21,1,2,0,0,1,7,3500.0,1,efectivo,confirmado,0.0,0.0,1,1,3500,whatsapp,individual,340,0.0,3500.0,0.0,0.022436,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,2,2,2,0,1,2
358,11,127,PED-20240525-358,2025-05-25,10:00:00,entregado,49000,whatsapp,Llamar antes,5,May,6,21,21,1,2,0,0,1,10,49000.0,1,nequi,confirmado,0.0,1.0,3,2,49000,whatsapp,individual,336,0.0,16333.33,0.298361,0.314103,0.0,0.264605,0.2,0.333333,0.75,0.0,0.298361,2,2,3,0,1,2
359,23,127,PED-20240525-359,2025-05-25,11:00:00,entregado,34000,whatsapp,Decorar la caja,5,May,6,21,21,1,2,0,0,1,11,34000.0,1,nequi,confirmado,0.0,1.0,2,2,34000,whatsapp,empresa,355,0.0,17000.0,0.2,0.217949,0.0,0.278351,0.1,0.333333,1.0,0.678571,0.2,2,2,3,0,0,2
360,13,127,PED-20240525-360,2025-05-25,09:00:00,desconocido,105000,whatsapp,,5,May,6,21,21,1,2,0,0,0,9,105000.0,1,nequi,confirmado,0.0,1.0,3,1,105000,whatsapp,individual,345,0.0,35000.0,0.665574,0.673077,0.0,0.649485,0.2,0.0,0.5,0.321429,0.665574,1,2,3,0,1,2
361,17,127,PED-20240525-361,2025-05-25,10:30:00,entregado,46500,manual,Decorar la caja,5,May,6,21,21,1,2,0,0,1,10,46500.0,1,nequi,confirmado,0.0,1.0,6,4,46500,whatsapp,individual,338,0.0,7750.0,0.281967,0.298077,0.0,0.087629,0.5,1.0,0.75,0.071429,0.281967,2,0,3,0,1,2
362,9,128,PED-20240527-362,2025-05-27,09:30:00,entregado,70000,whatsapp,Entregar en portería,5,May,1,22,22,0,2,0,0,1,9,70000.0,1,daviplata,confirmado,0.0,1.0,2,1,70000,whatsapp,individual,349,0.0,35000.0,0.436066,0.448718,0.0,0.649485,0.1,0.0,0.5,0.464286,0.436066,2,2,0,0,1,2
363,22,128,PED-20240527-363,2025-05-27,11:30:00,entregado,84000,whatsapp,Pago contra entrega,5,May,1,22,22,0,2,0,0,1,11,84000.0,1,nequi,confirmado,0.0,1.0,3,1,84000,otro,empresa,360,0.0,28000.0,0.527869,0.538462,0.0,0.505155,0.2,0.0,1.0,0.857143,0.527869,2,2,3,0,0,0
364,10,128,PED-20240527-364,2025-05-27,09:00:00,entregado,65000,whatsapp,Pago contra entrega,5,May,1,22,22,0,2,0,0,1,9,65000.0,1,efectivo,confirmado,0.0,0.0,9,4,65000,whatsapp,individual,345,0.0,7222.22,0.403279,0.416667,0.0,0.076747,0.8,1.0,0.5,0.321429,0.403279,2,2,2,0,1,2
365,1,128,PED-20240527-365,2025-05-27,10:30:00,entregado,28000,whatsapp,Para regalo,5,May,1,22,22,0,2,0,0,1,10,28000.0,1,daviplata,confirmado,0.0,1.0,1,1,28000,whatsapp,individual,360,0.0,28000.0,0.160656,0.179487,0.0,0.505155,0.0,0.0,0.75,0.857143,0.160656,2,2,0,0,1,2
366,17,128,PED-20240527-366,2025-05-27,09:00:00,entregado,8000,whatsapp,Pago contra entrega,5,May,1,22,22,0,2,0,0,1,9,8000.0,1,transferencia,pendiente,1.0,1.0,1,1,8000,whatsapp,individual,338,0.0,8000.0,0.029508,0.051282,0.0,0.092784,0.0,0.0,0.5,0.071429,0.029508,2,2,4,1,1,2
367,22,129,PED-20240528-367,2025-05-28,11:00:00,entregado,30500,whatsapp,Decorar la caja,5,May,2,22,22,0,2,0,0,1,11,30500.0,1,daviplata,confirmado,0.0,1.0,2,2,30500,otro,empresa,360,0.0,15250.0,0.177049,0.195513,0.0,0.242268,0.1,0.333333,1.0,0.857143,0.177049,2,2,0,0,0,0
368,11,129,PED-20240528-368,2025-05-28,09:00:00,entregado,105000,whatsapp,Entregar en portería,5,May,2,22,22,0,2,0,0,1,9,105000.0,1,efectivo,pendiente,1.0,0.0,3,1,105000,whatsapp,individual,336,0.0,35000.0,0.665574,0.673077,0.0,0.649485,0.2,0.0,0.5,0.0,0.665574,2,2,2,1,1,2
369,12,129,PED-20240528-369,2025-05-28,11:30:00,entregado,28000,whatsapp,Con tarjeta feliz cumpleaños,5,May,2,22,22,0,2,0,0,1,11,28000.0,1,transferencia,confirmado,0.0,1.0,1,1,28000,whatsapp,individual,353,0.0,28000.0,0.160656,0.179487,0.0,0.505155,0.0,0.0,1.0,0.607143,0.160656,2,2,4,0,1,2
370,17,129,PED-20240528-370,2025-05-28,10:30:00,entregado,37000,whatsapp,Entregar en portería,5,May,2,22,22,0,2,0,0,1,10,37000.0,1,nequi,confirmado,0.0,1.0,3,2,37000,whatsapp,individual,338,0.0,12333.33,0.219672,0.237179,0.0,0.182131,0.2,0.333333,0.75,0.071429,0.219672,2,2,3,0,1,2
371,19,129,PED-20240528-371,2025-05-28,09:30:00,pendiente,7000,whatsapp,Entregar en portería,5,May,2,22,22,0,2,0,0,0,9,0.0,0,desconocido,sin_pago,0.0,0.0,2,1,7000,whatsapp,individual,337,7000.0,3500.0,0.022951,0.0,0.058333,0.0,0.1,0.0,0.5,0.035714,0.022951,3,2,1,3,1,2
372,4,130,PED-20240529-372,2025-05-29,10:30:00,entregado,53000,whatsapp,Llamar antes,5,May,3,22,22,0,2,0,0,1,10,53000.0,1,efectivo,pendiente,1.0,0.0,7,3,53000,whatsapp,individual,337,0.0,7571.43,0.32459,0.339744,0.0,0.083947,0.6,0.666667,0.75,0.035714,0.32459,2,2,2,1,1,2
373,15,130,PED-20240529-373,2025-05-29,09:30:00,entregado,69000,whatsapp,Llamar antes,5,May,3,22,22,0,2,0,0,1,9,69000.0,1,transferencia,confirmado,0.0,1.0,3,2,69000,whatsapp,individual,337,0.0,23000.0,0.429508,0.442308,0.0,0.402062,0.2,0.333333,0.5,0.035714,0.429508,2,2,4,0,1,2
